0.9471949176631939,0.9370821488959696,0.3971743421847056,0.34751802920311026,0
0.29405703200403677,0.5064836273262351,0.11596708803265776,0.7705358800791777,0
0.6949479796024919,0.8052277714737137,0.005025175992452557,0.523135155788333,0
0.010684410982228831,0.16104332337170224,0.17805484663717475,0.5403970647837965,0
0.5923792438629387,0.6551736031294164,0.11983904230418962,0.6524767068959532,0
0.7308781907032909,0.41008081149220166,0.20771484130971707,0.3327170559595112,1
0.3336102111746697,0.4432124503172691,0.5041355667045739,0.9989808147679288,0
0.6304048639228539,0.9095840355890242,0.5076599160699481,0.4914512055616126,0
0.5878158289013334,0.7891906578350958,0.6990066224344805,0.20463555220568552,0
0.2549094512998157,0.7779163595195279,0.22502238600837543,0.9831031848337031,0
0.803618606015427,0.8363149477563286,0.16310352738831468,0.6374974298594064,0
0.008760417318731673,0.6311898883115249,0.2079779790426225,0.8803572849070423,0
0.7070442260539652,0.7233716462158025,0.5094929196703692,0.9871021380962999,0
0.15324623281626104,0.7105747751483344,0.8239808754531598,0.12367122850292422,0
0.028120372951167205,0.5914391059546381,0.07302602021384397,0.07404792727334575,0
0.3538232827704746,0.5986324882746571,0.2920934113562542,0.8764426533244832,0
0.7298239289350995,0.8867444223713158,0.043702698296824716,0.4577001830735099,0
0.8624497547615505,0.9019239557423011,0.06248845991277674,0.7638204881746642,0
0.42770008141825855,0.9991834307905937,0.061901802278626294,0.5863206319929348,0
0.5672930709037051,0.6620259613053776,0.907281190118193,0.24648563130230905,0
0.2484887670873126,0.7068583347506787,0.3377209272639704,0.6073350789607563,0
0.7433696227652655,0.9291026104275344,0.5898935294704388,0.6440122873835524,0
0.9677559094241207,0.006117182265761301,0.9637047970232077,0.9398653887819098,1
0.1104898534174854,0.7746041094589238,0.3064827881053399,0.8805986697893162,0
0.6304014407849913,0.9288937133245545,0.19668940091077458,0.7546462452610667,0
0.31663147897269206,0.6670733531962961,0.42644304740942895,0.40055716131309627,0
0.44445661109533674,0.6915212116814826,0.7190756853468042,0.7779502723802081,0
0.288100716049866,0.7813547336294311,0.9662539506822094,0.9965234515119386,0
0.23910643632747064,0.4451812617337756,0.1302219280116259,0.23447408750505638,0
0.17570195450010273,0.44479400596125773,0.8296912233491993,0.6019146360600576,0
0.8571270426792014,0.8070763655241631,0.38872927575292127,0.2652464610309502,0
0.03237285340092644,0.6697852634820785,0.07436137629811046,0.609141081433683,0
0.65989270869342,0.15674689056984625,0.3782020453210553,0.13976268290375116,1
0.1157884427761261,0.6912259325002929,0.3490107239093957,0.22813550225946921,0
0.16759999599955966,0.5946311329871145,0.8098898289838599,0.5149291408485576,0
0.22457387021115427,0.44459943474484964,0.7076135442545414,0.029797717682461533,0
0.31531501628136305,0.6961128822508109,0.09487740515771204,0.9588080550158974,0
0.4699535995042926,0.8196823891995005,0.96909724727718,0.34998568701436705,0
0.8189424032001663,0.7478598072733377,0.3798630867370528,0.10770436318776633,0
0.25571629146356956,0.6405704810942022,0.7164922827313019,0.8017828816275877,0
0.05687004880600954,0.5598410954199078,0.36799637322681067,0.8822351982221481,0
0.2226207298867815,0.6454591110906983,0.2929819962005631,0.8855046786130781,0
0.5443435774165437,0.7018109259870454,0.18305119791334112,0.3473327599047381,0
0.7439844862373166,0.14202270321592614,0.481728301575598,0.5445548088936737,1
0.03979437608735614,0.24928496501916897,0.7966813038398515,0.7079271000862475,0
0.46609155413725645,0.8033199444863032,0.08208400644580893,0.4796055703451215,0
0.06574838541045613,0.10882339963492693,0.8932382871275492,0.8643764331471611,0
0.5543976034553895,0.9167628663664387,0.3803520828791469,0.17249759057073433,0
0.13327217273350478,0.47837213864160977,0.8752899735987772,0.4124412921387338,0
0.5292556661639499,0.6330506866305711,0.16103499099921081,0.24624984365549918,0
0.3593386447515857,0.6031252520178065,0.36711210467992184,0.631842068903811,0
0.9436928852902403,0.9344963074024069,0.1733910707046602,0.1655576541542202,0
0.9223077884444852,0.9960622801652868,0.7365003587093165,0.8190150383409399,0
0.7409449075469806,0.8503435309922657,0.5330504538112961,0.26773494080453997,0
0.7464355387320984,0.6938043761132161,0.06594689100291251,0.5191108689941513,0
0.6289848652536059,0.7119676673848918,0.357313748927502,0.9309632972906509,0
0.2621708905186815,0.39371075549396883,0.9658499257329497,0.3173634238970139,0
0.4913374573898074,0.9698101420192741,0.6769675437889874,0.7688143887265757,0
0.09907626719226559,0.42014519164038855,0.8764579135029733,0.7756168045138527,0
0.2390667971619035,0.47205490211790224,0.08065270263659219,0.5389938651852385,0
0.8048523294811545,0.8496382077676982,0.09396175877193202,0.56514823224583,0
0.27912365501576863,0.7768110196253885,0.19511367640809385,0.5923677044848485,0
0.16307545435982906,0.6117568854838211,0.4868691581400654,0.9167131353568266,0
0.47167348112262786,0.767730793922769,0.8211683970570157,0.5160407341697132,0
0.14755445215994234,0.44375533462662087,0.018396287762270203,0.9592076508355186,0
0.06466929718662862,0.11755950191551656,0.8995969280165148,0.6168264541423047,0
